{a0} stab {a1}	{a1} kill {a0}	1	1
{a0} crank up {a1}	{a0} hit {a1}	1	1
{a0} drag {a1}	{a1} fend off {a0}	1	1
{a0} reiterate {a1}	{a0} step up {a1}	1	1
could help identify {a0} for {a1}	{a1} urge {a0}	1	1
{a0} admit on {a1}	{a0} be quote {a1}	1	1
{a0} be find in {a1}	{a0} crash {a1}	1	1
{a0} brandenburg {a1}	{a0} wissenschaft {a1}	1	1
{a0} claim {a1}	{a1} blame {a0}	1	1
{a0} address {a1}	{a0} tell {a1}	1	1
{a0} sbrwa {a1}	{a0} to acthomasbooks {a1}	1	1
{a0} ask {a1}	{a0} stab {a1}	1	1
replace {a1} with {a0}	{a0} order {a1}	1	1
{a0} include {a1}	{a0} may not have {a1}	1	1
to be {a0} via {a1}	{a0} should read via {a1}	1	1
beat {a0} at {a1}	{a0} change {a1}	1	1
{a0} have {a1}	{a0} will initiate {a1}	1	1
in {a0} {a1}	{a0} put in {a1}	1	1
{a0} describe {a1}	{a0} stay on {a1}	1	1
{a0} make {a1}	{a0} will include {a1}	1	1
{a0} could do for {a1}	{a1} pay out {a0}	1	1
{a0} ask {a1}	{a1} admit on {a0}	1	1
{a0} go {a1}	{a0} slam {a1}	1	1
crew {a0} to {a1}	to send {a0} to {a1}	1	1
to find {a1} across {a0}	{a0} have reach {a1}	1	1
{a0} have not set {a1}	{a0} need {a1}	1	1
{a0} meet {a1}	{a1} grab {a0}	1	1
{a0} be not have {a1}	{a1} be spy on {a0}	1	1
{a0} be help {a1}	{a1} claim {a0}	1	1
{a0} ' {a1}	{a0} be in {a1}	1	1
{a0} ' {a1}	{a1} see {a0}	1	1
own {a0} by {a1}	to reject {a0} in {a1}	1	1
{a0} hat {a1}	{a1} be accuse {a0}	1	1
{a0} blow {a1}	{a0} would shave {a1}	1	1
retain {a0} through {a1}	{a1} can change {a0}	1	1
{a0} stand off with {a1}	{a1} shoot {a0}	1	1
rip {a0} from {a1}	{a0} host {a1}	1	1
{a0} be not {a1}	{a0} destroy {a1}	1	1
{a0} see {a1}	{a1} surge to {a0}	1	1
{a0} be help {a1}	{a0} tell {a1}	1	1
{a0} will pass in {a1}	{a1} approve {a0}	1	1
fight {a0} via {a1}	{a1} fight {a0}	1	1
{a0} learn {a1}	{a0} want {a1}	1	1
point from {a0} to {a1}	{a0} have be channel {a1}	1	1
raid {a1} {a0}	{a0} will remove {a1}	1	1
help {a1} on {a0}	{a0} to apologize to {a1}	1	1
{a0} will be {a1}	{a1} to impeach {a0}	1	1
{a0} be meet with {a1}	{a0} have {a1}	1	1
throughout {a0} {a1}	{a0} would subject {a1}	1	1
{a0} march to {a1}	{a0} promise {a1}	1	1
{a0} bring {a1}	{a1} use {a0}	1	1
{a0} apply to {a1}	{a0} trigger {a1}	1	1
{a0} be at {a1}	{a0} share {a1}	1	1
{a0} be choose {a1}	{a0} see with {a1}	1	1
{a0} report to {a1}	{a1} look for {a0}	1	1
{a0} may finish off {a1}	{a1} be bring {a0}	1	1
remove {a1} over {a0}	{a0} pack {a1}	1	1
{a0} do not understand {a1}	{a1} vote {a0}	1	1
{a0} call out {a1}	{a1} reassure {a0}	1	1
{a0} chat up {a1}	{a0} kill {a1}	1	1
to arrive in {a0} by {a1}	{a0} do not increase in {a1}	1	1
bring to {a0} {a1}	{a0} run {a1}	1	1
fin {a0} {a1}	{a0} be pour {a1}	1	1
kill {a0} for {a1}	{a0} remain after {a1}	1	1
{a0} should do {a1}	{a1} support {a0}	1	1
{a0} be displace {a1}	{a0} compete w {a1}	1	1
to force {a0} to {a1}	{a0} will change {a1}	1	1
{a0} have unseat {a1}	{a0} overtake {a1}	1	1
to search for {a0} with {a1}	{a0} pull {a1}	1	1
{a0} to come to {a1}	{a1} must provide {a0}	1	1
{a0} disagree with {a1}	{a1} use {a0}	1	1
{a0} be accuse {a1}	{a0} call {a1}	1	1
{a0} blame for {a1}	{a0} want in {a1}	1	1
pull {a0} from {a1}	{a1} top {a0}	1	1
unwrap {a1} via {a0}	{a0} have {a1}	1	1
find {a1} via {a0}	{a0} iamsrk {a1}	1	1
{a0} could cost {a1}	{a0} propose {a1}	1	1
{a0} say to {a1}	{a1} will warn {a0}	1	1
to lose {a0} via {a1}	{a0} mean {a1}	1	1
{a0} be out of {a1}	{a0} can not tell {a1}	1	1
{a0} shape {a1}	{a0} work in {a1}	1	1
{a0} love {a1}	{a0} sign {a1}	1	1
{a0} be be hunt with {a1}	{a1} go to {a0}	1	1
to remove {a1} from {a0}	{a0} insult {a1}	1	1
{a0} promise down {a1}	{a0} will be down {a1}	1	1
{a0} address {a1}	{a0} be move into {a1}	1	1
{a0} find {a1}	{a1} have be find after {a0}	1	1
support {a0} via {a1}	to join {a0} via {a1}	1	1
{a0} thank {a1}	{a0} will hit {a1}	1	1
{a0} attend {a1}	{a0} oppose {a1}	1	1
{a0} look {a1}	{a1} snub {a0}	1	1
{a0} do not take {a1}	{a1} warn {a0}	1	1
lose in {a0} {a1}	{a1} prove {a0}	1	1
{a0} can not tell {a1}	{a0} make {a1}	1	1
{a0} hunt {a1}	{a1} have {a0}	1	1
{a0} be embrace {a1}	{a1} hat {a0}	1	1
up to {a0} be be start in {a1}	{a0} be be start in {a1}	1	1
{a0} lose {a1}	{a0} share {a1}	1	1
{a0} apologize for {a1}	{a0} be play {a1}	1	1
{a0} n {a1}	{a0} will rule {a1}	1	1
as {a0} ban {a1}	{a0} have ban {a1}	1	1
{a0} be headline {a1}	{a0} confirm {a1}	1	1
{a0} go to {a1}	{a1} help {a0}	1	1
{a0} be arrest in {a1}	{a0} be locate in {a1}	1	1
to highlight {a0} by {a1}	{a1} be in {a0}	1	1
{a0} may review {a1}	{a0} must break {a1}	1	1
{a0} die {a1}	{a0} have {a1}	1	1
{a0} reverse {a1}	{a0} will be {a1}	1	1
{a0} greet {a1}	{a1} divide over {a0}	1	1
{a0} wo not miss {a1}	{a1} blame {a0}	1	1
around {a1} {a0}	{a0} do run {a1}	1	1
{a0} be bite at {a1}	{a1} to spy on {a0}	1	1
spend {a1} with {a0}	{a0} do not have {a1}	1	1
to see {a1} from {a0}	{a0} show {a1}	1	1
{a0} seize {a1}	{a0} stop {a1}	1	1
{a0} may not have {a1}	{a0} step up {a1}	1	1
{a0} describe {a1}	{a0} take {a1}	1	1
from {a0} {a1}	{a1} be in {a0}	1	1
{a0} rattle {a1}	{a1} should not be cut in {a0}	1	1
to keep {a0} via {a1}	{a0} give {a1}	1	1
get past {a0} to {a1}	{a1} hurt {a0}	1	1
{a0} accuse {a1}	{a0} wipe {a1}	1	1
{a0} should see {a1}	{a0} to eat {a1}	1	1
{a0} be work with {a1}	{a1} can explore {a0}	1	1
during {a1} {a0}	to pin down {a0} at {a1}	1	1
{a0} be enable {a1}	{a1} deny {a0}	1	1
{a0} make {a1}	{a1} ask {a0}	1	1
{a0} seethe over {a1}	{a0} wo not forgive {a1}	1	1
{a0} canelling {a1}	{a0} stop {a1}	1	1
{a0} get {a1}	{a1} be on {a0}	1	1
{a0} reveal {a1}	{a0} speak about {a1}	1	1
to cash in on {a0} via {a1}	to celebrate {a0} via {a1}	1	1
take {a0} in {a1}	{a1} get across {a0}	1	1
{a0} empower {a1}	{a1} give up {a0}	1	1
{a0} owe {a1}	{a1} have {a0}	1	1
punch {a0} in {a1}	tackle {a0} on {a1}	1	1
{a0} be defeat in {a1}	{a0} may have escape {a1}	1	1
{a0} beat {a1}	{a1} lash in {a0}	1	1
{a0} to face {a1}	{a1} come up for {a0}	1	1
to shave {a0} for {a1}	{a0} celebrate {a1}	1	1
{a0} may ' {a1}	{a0} may can kick off {a1}	1	1
take {a1} via {a0}	{a0} take {a1}	1	1
{a0} find {a1}	{a0} pinpoint {a1}	1	1
{a0} follow {a1}	{a0} investigate {a1}	1	1
{a0} stun by {a1}	{a1} test vs. {a0}	1	1
{a0} be use {a1}	{a1} let go for {a0}	1	1
{a0} get {a1}	{a0} will not seek {a1}	1	1
{a0} can leave out via {a1}	{a0} should know via {a1}	1	1
{a0} feed on {a1}	{a0} leave {a1}	1	1
{a0} give {a1}	{a1} should apologize to {a0}	1	1
carry {a0} from {a1}	{a0} flee {a1}	1	1
after {a1} {a0}	{a0} be propose {a1}	1	1
{a0} spend {a1}	{a0} would be {a1}	1	1
{a0} need {a1}	{a0} to raise over {a1}	1	1
{a0} be freak out on {a1}	{a0} insult on {a1}	1	1
to keep {a0} in {a1}	{a0} will remain in {a1}	1	1
{a0} believe {a1}	{a0} call {a1}	1	1
{a0} have be keep at {a1}	{a0} remain at {a1}	1	1
{a0} be act like {a1}	{a1} see {a0}	1	1
{a0} be displace {a1}	{a0} crash {a1}	1	1
{a0} bury {a1}	{a0} roll past {a1}	1	1
{a0} could create {a1}	{a0} create {a1}	1	1
account for {a0} by {a1}	to reach {a0} by {a1}	1	1
{a0} say {a1}	{a1} steal from {a0}	1	1
{a0} be up {a1}	{a0} will become up {a1}	1	1
{a0} tell {a1}	{a0} visit {a1}	1	1
{a0} be batter to {a1}	{a0} be stab to {a1}	1	1
{a0} look to {a1}	{a0} will be in {a1}	1	1
{a0} lose {a1}	{a0} may lose {a1}	1	1
{a0} be offend by {a1}	{a0} may have divulge {a1}	1	1
{a0} cut {a1}	{a1} soar after {a0}	1	1
{a0} respect {a1}	{a1} shape {a0}	1	1
{a0} have find {a1}	{a0} may give {a1}	1	1
{a0} do not give {a1}	{a0} will land on {a1}	1	1
in {a1} {a0}	{a0} tweet {a1}	1	1
{a0} crave {a1}	{a1} will leave at {a0}	1	1
{a0} applaud {a1}	{a0} request {a1}	1	1
{a0} involve {a1}	{a0} send {a1}	1	1
in {a0} {a1}	{a1} increase in {a0}	1	1
{a0} airlift from {a1}	{a0} rescue from {a1}	1	1
{a0} have be issue for {a1}	{a0} issue for {a1}	1	1
keep {a0} for {a1}	to keep {a0} on {a1}	1	1
{a0} be accuse {a1}	{a0} note {a1}	1	1
{a0} accuse {a1}	{a0} be fail as {a1}	1	1
{a0} pizzagate {a1}	{a1} to know {a0}	1	1
{a0} be dance with {a1}	{a1} question {a0}	1	1
{a0} be not {a1}	{a0} recite {a1}	1	1
{a0} bomb {a1}	{a0} strike {a1}	1	1
{a0} in {a1}	{a0} spend {a1}	1	1
{a0} hit {a1}	{a0} point to {a1}	1	1
{a0} drop {a1}	{a0} throw down {a1}	1	1
in {a0} blame {a1}	{a1} to talk to {a0}	1	1
{a0} be out of {a1}	{a0} will not run in {a1}	1	1
create {a0} in {a1}	{a0} dominate {a1}	1	1
{a0} tell {a1}	{a1} report {a0}	1	1
boil {a0} to {a1}	{a0} want in {a1}	1	1
{a0} be not pull {a1}	{a0} pull {a1}	1	1
{a0} have grab {a1}	{a0} have seize {a1}	1	1
{a0} hire {a1}	{a1} need {a0}	1	1
{a0} do not lose {a1}	{a0} miss {a1}	1	1
{a0} lose {a1}	{a0} write {a1}	1	1
{a0} hold in {a1}	{a0} take {a1}	1	1
to stop {a0} in {a1}	{a1} to blame for {a0}	1	1
{a0} may be make {a1}	{a0} seek {a1}	1	1
{a0} lecture {a1}	{a1} welcome {a0}	1	1
{a0} take {a1}	{a0} will cut {a1}	1	1
{a0} set {a1}	{a0} should have do in {a1}	1	1
{a0} cheer {a1}	{a1} inspire {a0}	1	1
{a0} be look for {a1}	{a0} give {a1}	1	1
{a0} be sham {a1}	{a1} lose {a0}	1	1
{a0} be include {a1}	{a0} to introduce {a1}	1	1
{a0} be learn from {a1}	{a0} could put {a1}	1	1
{a0} deal with {a1}	{a1} call on {a0}	1	1
{a0} examine {a1}	{a0} go off on {a1}	1	1
hear {a0} in {a1}	{a1} fall with {a0}	1	1
{a0} cancel over {a1}	{a0} cancel {a1}	1	1
{a0} have at {a1}	{a0} have be in {a1}	1	1
{a0} want {a1}	{a0} will gain {a1}	1	1
{a0} be gain {a1}	{a0} will grow {a1}	1	1
keep {a0} in {a1}	{a1} improve {a0}	1	1
{a0} could outsmart {a1}	{a1} be not {a0}	1	1
to see {a0} from {a1}	{a0} can get given {a1}	1	1
{a0} defeat {a1}	{a0} put {a1}	1	1
{a0} use against {a1}	{a1} do to {a0}	1	1
{a0} can hold {a1}	{a1} attend {a0}	1	1
{a0} advance in {a1}	{a1} support {a0}	1	1
in {a0} {a1}	{a1} have increase {a0}	1	1
{a0} to circumcise {a1}	{a1} enter {a0}	1	1
{a0} be not buy {a1}	{a0} react to {a1}	1	1
to make {a1} with {a0}	{a0} control {a1}	1	1
{a0} include {a1}	{a1} be feature in {a0}	1	1
asx down {a1} amid {a0}	{a0} will cost {a1}	1	1
{a0} be launch in {a1}	{a1} to grow into {a0}	1	1
{a0} would not apologize to {a1}	{a1} wiretapped {a0}	1	1
{a0} draw up {a1}	{a0} have deploy {a1}	1	1
start {a0} with {a1}	{a1} may get draw into {a0}	1	1
{a0} cost {a1}	{a0} leave {a1}	1	1
in {a0} will have {a1}	{a0} secure {a1}	1	1
{a0} go before {a1}	{a0} have rock {a1}	1	1
{a0} blast at {a1}	{a1} launch {a0}	1	1
{a0} stick up for {a1}	{a1} wo not be leave {a0}	1	1
with {a1} {a0}	{a0} have increase {a1}	1	1
after {a0} {a1}	{a0} remove {a1}	1	1
{a0} back {a1}	{a0} use {a1}	1	1
{a0} can disarm {a1}	{a1} should tell {a0}	1	1
{a0} to leave {a1}	{a1} do under {a0}	1	1
in {a0} {a1}	{a1} should wait on {a0}	1	1
{a0} save from {a1}	{a0} save {a1}	1	1
to sway {a0} to {a1}	{a1} release {a0}	1	1
{a0} dismiss {a1}	{a0} may have spy on {a1}	1	1
{a0} will take {a1}	{a1} can live in {a0}	1	1
{a0} come to {a1}	{a0} should not get {a1}	1	1
to behead {a0} via {a1}	to punish {a0} via {a1}	1	1
{a0} will be by {a1}	{a0} will happen in {a1}	1	1
{a0} urge {a1}	{a1} may win {a0}	1	1
{a0} should know about {a1}	{a1} be with {a0}	1	1
{a0} expand {a1}	{a1} confirm {a0}	1	1
{a0} accelerate {a1}	{a0} mull {a1}	1	1
{a0} may will walk without {a1}	{a1} be recognise {a0}	1	1
{a0} to mark up {a1}	{a1} clear {a0}	1	1
{a0} stay in {a1}	{a1} turn over {a0}	1	1
{a0} make {a1}	{a0} to tow {a1}	1	1
{a0} to build {a1}	{a1} will cost {a0}	1	1
take {a1} from {a0}	{a0} to get {a1}	1	1
use {a1} as {a0}	{a0} be leave {a1}	1	1
hack {a0} in {a1}	use {a0} in {a1}	1	1
{a0} have fall to {a1}	{a0} will increase among {a1}	1	1
{a0} should apologise to {a1}	{a1} give {a0}	1	1
{a0} be focus on {a1}	{a0} sit on {a1}	1	1
{a0} stand to {a1}	{a1} meet {a0}	1	1
{a0} do not contact {a1}	{a0} have know {a1}	1	1
{a0} zuckerbergs {a1}	{a1} be involve in {a0}	1	1
{a0} brainwash {a1}	{a0} tell {a1}	1	1
{a0} do not want {a1}	{a0} resent {a1}	1	1
{a0} hat {a1}	{a1} put {a0}	1	1
{a0} be sing {a1}	{a0} break into {a1}	1	1
{a0} have {a1}	{a0} will land on {a1}	1	1
as {a0} {a1}	{a1} to travel to {a0}	1	1
stop {a0} on {a1}	{a1} allow {a0}	1	1
{a0} be fail as {a1}	{a0} can be {a1}	1	1
{a0} would slash to {a1}	{a1} lose {a0}	1	1
{a0} defend {a1}	{a0} depict {a1}	1	1
to be {a0} via {a1}	{a0} | {a1}	1	1
{a0} be not fall for {a1}	{a0} run for {a1}	1	1
to get {a0} before {a1}	to nail {a0} before {a1}	1	1
via {a0} be be bear with {a1}	{a0} be bear with {a1}	1	1
{a0} clash in {a1}	{a0} make in {a1}	1	1
inside {a1} {a0}	{a0} urge {a1}	1	1
to work with {a0} on {a1}	{a0} to focus on {a1}	1	1
{a0} will be get {a1}	{a0} will take {a1}	1	1
{a0} will fight against {a1}	{a1} present {a0}	1	1
{a0} send {a1}	{a1} keep {a0}	1	1
{a0} to lose {a1}	{a0} would kill {a1}	1	1
in {a1} {a0}	{a0} will lose {a1}	1	1
{a0} may expect on {a1}	{a0} miss from {a1}	1	1
{a0} come to {a1}	{a0} do not want {a1}	1	1
{a0} be beat out {a1}	{a1} hate about {a0}	1	1
{a0} feed {a1}	{a0} serve {a1}	1	1
{a0} be propose {a1}	{a0} voldemort {a1}	1	1
{a0} may have collude with {a1}	{a1} have ask {a0}	1	1
{a0} hit {a1}	{a0} near {a1}	1	1
{a0} push {a1}	{a1} invite {a0}	1	1
be not {a0} {a1}	{a0} pick {a1}	1	1
{a0} be develop {a1}	{a0} force out of {a1}	1	1
{a0} to be welcome on {a1}	{a1} announce {a0}	1	1
{a0} accuse {a1}	{a1} face {a0}	1	1
to buy {a1} from {a0}	{a0} be ban {a1}	1	1
cut {a0} {a1}	to close {a1} on {a0}	1	1
to raise {a0} for {a1}	{a1} need {a0}	1	1
{a0} have cross {a1}	{a0} live for {a1}	1	1
{a0} be betray {a1}	{a1} lose in {a0}	1	1
{a0} fix {a1}	{a0} get {a1}	1	1
{a0} plan {a1}	{a0} to hold {a1}	1	1
for {a0} {a1}	{a0} do not enjoy {a1}	1	1
{a0} bless {a1}	{a0} rest {a1}	1	1
to be file against {a0} over {a1}	{a0} will not be charge after {a1}	1	1
to leave {a0} after {a1}	{a1} could force {a0}	1	1
{a0} to apologize to {a1}	{a1} be spy on {a0}	1	1
{a0} be update {a1}	{a0} would drop {a1}	1	1
comeyhearing {a0} {a1}	{a0} investigate {a1}	1	1
{a0} face {a1}	{a0} stand by {a1}	1	1
in {a1} {a0}	{a0} have lose {a1}	1	1
impose {a1} on {a0}	{a0} need {a1}	1	1
{a0} need {a1}	{a0} raise {a1}	1	1
{a0} develop {a1}	{a0} help {a1}	1	1
attack {a0} with {a1}	tweet {a1} at {a0}	1	1
{a0} rely on {a1}	{a0} to lose {a1}	1	1
{a0} can use {a1}	{a1} blow out {a0}	1	1
{a0} be out of {a1}	{a1} resign after {a0}	1	1
to take on {a0} at {a1}	{a0} to meet for {a1}	1	1
{a0} originate with {a1}	{a0} spy on {a1}	1	1
{a0} keep {a1}	{a0} will put {a1}	1	1
leave {a0} at {a1}	{a0} hold at {a1}	1	1
lead {a1} in {a0}	{a0} to start {a1}	1	1
{a0} hear {a1}	{a0} say via {a1}	1	1
{a0} shoot {a1}	{a0} surrender to {a1}	1	1
{a0} become {a1}	{a0} will be as {a1}	1	1
toronto {a0} {a1}	{a0} harass {a1}	1	1
{a0} would cut {a1}	{a0} would limit {a1}	1	1
{a0} meet {a1}	{a1} allude to {a0}	1	1
{a0} defame {a1}	{a0} would not be {a1}	1	1
learn {a0} in {a1}	{a0} be build in {a1}	1	1
handle of {a0} via {a1}	to end {a0} via {a1}	1	1
via {a1} warn {a0}	{a0} turn via {a1}	1	1
{a0} erictrump {a1}	{a1} own {a0}	1	1
{a0} do not need {a1}	{a0} to access {a1}	1	1
{a0} may be put on {a1}	{a0} warn {a1}	1	1
{a0} have welcome {a1}	{a1} make {a0}	1	1
{a0} can use {a1}	{a0} collaborate for {a1}	1	1
to make {a1} from {a0}	{a0} to hit {a1}	1	1
{a0} be ruin {a1}	{a1} react to {a0}	1	1
{a0} borrow from {a1}	{a1} leave {a0}	1	1
{a0} insult {a1}	{a1} snoop on {a0}	1	1
{a0} be find with {a1}	{a0} find {a1}	1	1
{a0} strike against {a1}	{a0} tell {a1}	1	1
{a0} remain {a1}	{a0} want {a1}	1	1
{a0} open for {a1}	{a1} shake {a0}	1	1
on {a1} {a0}	{a0} disrupt {a1}	1	1
{a0} be react to {a1}	{a0} can teach {a1}	1	1
swear in {a0} as {a1}	{a0} ask {a1}	1	1
{a0} quote {a1}	{a0} use {a1}	1	1
{a0} denounce {a1}	{a1} should apologize to {a0}	1	1
{a0} accuse {a1}	{a0} get {a1}	1	1
to defy {a1} via {a0}	{a0} stick with {a1}	1	1
keep {a1} in {a0}	{a0} run {a1}	1	1
{a0} downgrade {a1}	{a0} lower {a1}	1	1
to outdo {a0} at {a1}	{a1} sting {a0}	1	1
{a0} may shape {a1}	{a1} may lie in {a0}	1	1
{a0} get {a1}	{a1} name {a0}	1	1
{a0} clash against {a1}	{a0} to miss {a1}	1	1
{a0} cut {a1}	{a0} do not cut from {a1}	1	1
{a0} hit {a1}	{a0} treat {a1}	1	1
to benefit {a0} in {a1}	{a0} die from {a1}	1	1
to assist {a1} for {a0}	{a0} to start {a1}	1	1
{a0} need {a1}	{a0} to meet {a1}	1	1
{a0} crack {a1}	{a0} win {a1}	1	1
{a0} be change {a1}	{a0} could sink {a1}	1	1
let {a0} into {a1}	welcome {a0} into {a1}	1	1
{a0} lie about {a1}	{a0} thrive on {a1}	1	1
wait for {a0} in {a1}	{a0} plow through {a1}	1	1
{a0} keep {a1}	{a1} be quit {a0}	1	1
{a0} describe {a1}	{a0} place on {a1}	1	1
{a0} smack {a1}	{a0} to realize {a1}	1	1
{a0} bring {a1}	{a0} send {a1}	1	1
link to {a0} from {a1}	{a1} have be link to {a0}	1	1
{a0} may hail {a1}	{a0} may to trigger {a1}	1	1
at {a1} {a0}	{a0} testify at {a1}	1	1
to ask {a0} for {a1}	{a0} do {a1}	1	1
{a0} lie about {a1}	{a0} will be vindicate on {a1}	1	1
{a0} increase {a1}	{a0} run {a1}	1	1
get {a1} from {a0}	{a0} be give away {a1}	1	1
for {a0} be {a1}	{a0} walk {a1}	1	1
{a0} wo not pat {a1}	{a1} must have misspoken during {a0}	1	1
{a0} block {a1}	{a0} to send {a1}	1	1
{a0} on {a1}	{a1} have be mark around {a0}	1	1
{a0} call {a1}	{a1} identify {a0}	1	1
{a0} to skip {a1}	{a0} will sit out {a1}	1	1
{a0} support {a1}	{a1} warn {a0}	1	1
{a0} demand {a1}	{a0} not confirm {a1}	1	1
{a0} do {a1}	{a0} lend {a1}	1	1
injure in {a0} in {a1}	{a0} erupt at {a1}	1	1
{a0} declare {a1}	{a0} should stay out of {a1}	1	1
to shut {a1} in {a0}	{a0} start {a1}	1	1
pass {a0} through {a1}	{a1} tweak {a0}	1	1
{a0} could be for {a1}	{a0} may bring {a1}	1	1
take {a0} out of {a1}	{a1} be in {a0}	1	1
watch {a0} {a1}	{a1} be catch on {a0}	1	1
{a0} betray {a1}	{a0} would lose {a1}	1	1
{a0} move out of {a1}	{a0} use {a1}	1	1
{a0} say {a1}	{a1} should sue {a0}	1	1
to make {a1} with {a0}	{a0} be slide towards {a1}	1	1
{a0} play {a1}	{a0} rank at {a1}	1	1
{a0} be butcher up for {a1}	{a0} be up for {a1}	1	1
{a0} could have increase {a1}	{a0} have increase {a1}	1	1
from {a0} before {a1}	{a1} have explode at {a0}	1	1
{a0} inspire {a1}	{a0} tell {a1}	1	1
save {a0} on {a1}	to fund {a0} on {a1}	1	1
{a0} have be on {a1}	{a0} tell {a1}	1	1
hire {a0} {a1}	{a0} take {a1}	1	1
discuss {a1} with {a0}	{a0} discuss {a1}	1	1
like {a0} knock {a1}	to frame {a0} on {a1}	1	1
to do {a0} for {a1}	{a1} fall in {a0}	1	1
{a0} get {a1}	{a1} collude with {a0}	1	1
{a0} make {a1}	{a0} pledge {a1}	1	1
{a0} eliminate {a1}	{a0} would limit {a1}	1	1
during {a0} {a1}	{a1} conduct {a0}	1	1
{a0} dnc {a1}	{a1} would not report on {a0}	1	1
{a0} secure {a1}	{a1} may to tell {a0}	1	1
use {a1} with {a0}	{a0} have change {a1}	1	1
{a0} climb in {a1}	{a0} continue in {a1}	1	1
{a0} be work on {a1}	{a0} vote down {a1}	1	1
{a0} to pass {a1}	{a1} lack {a0}	1	1
not put {a0} in {a1}	{a0} deserve {a1}	1	1
to be in {a0} with {a1}	{a1} prepare for {a0}	1	1
{a0} say by {a1}	{a0} show via {a1}	1	1
{a0} rule on {a1}	{a1} add {a0}	1	1
{a0} be affect {a1}	{a0} call via {a1}	1	1
{a0} can string out {a1}	{a0} stand by {a1}	1	1
{a0} be pay for {a1}	{a0} shop {a1}	1	1
from {a1} {a0}	{a0} be hail within {a1}	1	1
{a0} do not trust {a1}	{a0} lure {a1}	1	1
{a0} be fly {a1}	{a0} be take {a1}	1	1
{a0} get {a1}	{a1} indict {a0}	1	1
in {a0} skip {a1}	{a0} would skip {a1}	1	1
{a0} ban {a1}	{a0} will forbid {a1}	1	1
{a0} acquit in {a1}	{a0} botch {a1}	1	1
according to {a0} kill {a1}	{a0} murder {a1}	1	1
{a0} may face down {a1}	{a0} may lash out at {a1}	1	1
as at {a0} top {a1}	love {a1} in {a0}	1	1
give {a0} to {a1}	{a0} will benefit {a1}	1	1
{a0} seize {a1}	{a0} warn over {a1}	1	1
{a0} be arrest for {a1}	{a0} quiz over {a1}	1	1
arnold {a0} to {a1}	{a0} take on {a1}	1	1
{a0} surrender to {a1}	{a1} look for {a0}	1	1
{a0} continue with {a1}	{a0} justify {a1}	1	1
{a0} give {a1}	{a1} mock {a0}	1	1
to be by {a0} via {a1}	to speak {a0} via {a1}	1	1
{a0} be kill in {a1}	{a0} injure as {a1}	1	1
{a0} come down on {a1}	{a0} to send {a1}	1	1
{a0} be in over {a1}	{a0} be on {a1}	1	1
{a0} nominate {a1}	{a1} get {a0}	1	1
{a0} own {a1}	{a0} will distort {a1}	1	1
to have {a0} as {a1}	{a0} join {a1}	1	1
{a0} be transform {a1}	{a0} beat {a1}	1	1
leave {a1} with {a0}	{a0} can not be reach with {a1}	1	1
{a0} pass {a1}	{a0} will vote on {a1}	1	1
in {a0} {a1}	{a1} expire in {a0}	1	1
{a0} be over {a1}	{a0} could transform {a1}	1	1
{a0} have develop {a1}	{a1} affect {a0}	1	1
{a0} attack {a1}	{a1} look for {a0}	1	1
{a0} be hunt {a1}	{a0} save {a1}	1	1
{a0} be out of {a1}	{a0} have lose {a1}	1	1
to take on {a0} in {a1}	{a0} expire in {a1}	1	1
{a0} rear {a1}	{a1} believe in {a0}	1	1
{a0} use {a1}	{a1} need {a0}	1	1
{a0} test out {a1}	{a1} be via {a0}	1	1
{a0} stay on {a1}	{a1} help {a0}	1	1
{a0} run as {a1}	{a1} to work with {a0}	1	1
{a0} overtake {a1}	{a0} will overtake {a1}	1	1
{a0} sue {a1}	{a1} provide {a0}	1	1
{a0} be catch for {a1}	{a0} get out for {a1}	1	1
asx down {a0} amid {a1}	{a1} be pay {a0}	1	1
to keep {a0} in {a1}	{a0} wo not miss {a1}	1	1
{a0} fall in {a1}	{a1} hold {a0}	1	1
{a0} send {a1}	{a0} warn on {a1}	1	1
{a0} can ban {a1}	{a0} may ban {a1}	1	1
{a0} be reduce {a1}	{a0} to focus {a1}	1	1
{a0} wakes {a1}	{a1} be enjoy {a0}	1	1
{a0} have {a1}	{a1} hat {a0}	1	1
{a0} affirm {a1}	{a0} pledge {a1}	1	1
{a0} find {a1}	{a1} do not kill {a0}	1	1
{a0} do {a1}	{a0} finish {a1}	1	1
{a0} alert {a1}	{a0} go to {a1}	1	1
{a0} can not hide {a1}	{a0} would have be fire for {a1}	1	1
{a0} be dark.mak {a1}	{a1} break with {a0}	1	1
{a0} be propose {a1}	{a0} do {a1}	1	1
{a0} do not understand {a1}	{a0} have forget {a1}	1	1
{a0} can avoid via {a1}	{a0} owe {a1}	1	1
{a0} thrive in {a1}	{a1} offer {a0}	1	1
{a0} will leave {a1}	{a1} could be under {a0}	1	1
{a0} have force {a1}	{a0} tell {a1}	1	1
{a0} can not fathom {a1}	{a0} may not have {a1}	1	1
end {a0} in {a1}	{a1} face {a0}	1	1
{a0} appoint to {a1}	{a0} would serve {a1}	1	1
{a0} do not cave on {a1}	{a0} do not confirm {a1}	1	1
{a0} have unveil {a1}	{a0} will launch {a1}	1	1
{a0} be release {a1}	{a0} launch {a1}	1	1
{a0} do have {a1}	{a1} want {a0}	1	1
{a0} handmaiden to {a1}	{a0} take {a1}	1	1
